12748,2011/5/5,22207,4.25,1
12748,2011/5/5,22200,4.25,1
12748,2011/5/5,22970,2.55,6
12748,2011/5/5,22971,2.55,6
12748,2011/5/5,22425,4.95,3
12748,2011/5/5,22791,1.25,3
12748,2011/5/5,22427,5.95,3
12748,2011/5/5,22499,5.95,1
12748,2011/5/5,48138,7.95,1
12748,2011/5/5,22481,1.25,24
12502,2011/5/6,21523,6.75,10
12502,2011/5/6,21524,7.95,6
12502,2011/5/6,22366,7.95,2
12502,2011/5/6,48187,7.95,2
12502,2011/5/6,48188,7.95,2
12502,2011/5/6,22692,7.95,2
12502,2011/5/6,22449,3.35,12
12502,2011/5/6,21070,1.25,12
12502,2011/5/6,21071,1.25,12
12502,2011/5/6,22393,2.55,6
12502,2011/5/6,22727,3.75,4
12502,2011/5/6,22968,9.95,4
12502,2011/5/6,22423,12.75,6
12502,2011/5/6,22728,3.75,4
12502,2011/5/6,POST,28,4
17423,2011/5/6,22179,6.75,2
17423,2011/5/6,79321,5.75,4
17423,2011/5/6,21124,1.25,24
17423,2011/5/6,21122,1.25,24
17423,2011/5/6,21121,1.25,24
17423,2011/5/6,22083,2.55,40
17423,2011/5/6,22090,2.55,40
17423,2011/5/6,84991,0.55,24
17423,2011/5/6,21212,0.55,24
17423,2011/5/6,22938,1.95,12
17423,2011/5/6,71459,0.72,96
17809,2011/5/6,23284,6.75,40
17809,2011/5/6,23298,4.15,60
17470,2011/5/6,21399,0.39,96
17470,2011/5/6,21654,0.39,36
17470,2011/5/6,85132C,1.95,12
17470,2011/5/6,37467,0.39,12
17470,2011/5/6,20725,1.65,10
17470,2011/5/6,20727,1.65,10
17470,2011/5/6,22383,1.65,10
17470,2011/5/6,21401,0.12,24
17470,2011/5/6,21403,0.12,24
17470,2011/5/6,21402,0.12,24
17470,2011/5/6,21400,0.12,24
17174,2011/5/6,85099B,1.95,10
17174,2011/5/6,22386,1.95,10
17174,2011/5/6,22381,2.1,5
17174,2011/5/6,84755,0.65,16
14944,2011/5/6,47590A,5.45,3
14944,2011/5/6,47590B,5.45,3
14944,2011/5/6,22191,8.5,4
14944,2011/5/6,22193,8.5,4
14944,2011/5/6,22766,2.95,8
14944,2011/5/6,21181,2.1,24
14944,2011/5/6,85152,2.1,24
14944,2011/5/6,21175,2.55,24
14944,2011/5/6,21166,2.08,24
14944,2011/5/6,84991,0.55,24
14944,2011/5/6,84988,1.45,12
14944,2011/5/6,84792,4.65,8
14944,2011/5/6,22595,0.85,24
14944,2011/5/6,85123A,2.55,32
14944,2011/5/6,22457,2.95,6
14944,2011/5/6,84992,0.55,48
14944,2011/5/6,23144,0.83,24
18227,2011/5/6,84836,1.25,12
18227,2011/5/6,85066,12.75,2
18227,2011/5/6,22485,12.75,2
18227,2011/5/6,22727,3.75,4
18227,2011/5/6,22526,12.75,1
16458,2011/5/6,21931,2.08,10
16458,2011/5/6,21929,2.08,10
16458,2011/5/6,22386,2.08,10
16458,2011/5/6,85099B,2.08,10
16458,2011/5/6,21928,2.08,10
16458,2011/5/6,23199,2.08,10
16458,2011/5/6,22355,0.85,10
16458,2011/5/6,20723,0.85,10
16458,2011/5/6,20724,0.85,10
16458,2011/5/6,22383,1.65,10
16458,2011/5/6,20725,1.65,10
16458,2011/5/6,82482,2.55,6
16458,2011/5/6,22090,2.95,6
15144,2011/5/6,85116,0.65,24
14180,2011/5/6,22770,14.95,1
14180,2011/5/6,22180,9.95,1
14180,2011/5/6,21843,10.95,3
14180,2011/5/6,21922,7.95,2
14180,2011/5/6,22487,9.95,1
14180,2011/5/6,22848,16.95,1
14180,2011/5/6,22072,3.75,8
14180,2011/5/6,21269,8.5,2
14180,2011/5/6,84665,5.95,8
17604,2011/5/6,21181,2.1,2
17604,2011/5/6,21907,2.1,2
17604,2011/5/6,21908,2.1,1
17604,2011/5/6,21169,1.69,1
17604,2011/5/6,22413,2.95,2
17604,2011/5/6,21166,2.08,1
17604,2011/5/6,22412,2.1,3
17604,2011/5/6,22116,2.95,2
17604,2011/5/6,21174,2.08,1
17604,2011/5/6,85150,2.55,1
17604,2011/5/6,82600,2.1,2
17604,2011/5/6,21175,2.55,2
17604,2011/5/6,21165,1.69,3
17604,2011/5/6,82580,0.55,2
17604,2011/5/6,82578,0.55,2
17604,2011/5/6,82581,0.55,2
17604,2011/5/6,17003,0.29,36
17604,2011/5/6,21903,2.1,1
17604,2011/5/6,20941,1.25,2
17604,2011/5/6,23068,2.49,2
17604,2011/5/6,85184C,2.95,1
17604,2011/5/6,84406B,4.15,1
17604,2011/5/6,84859C,1.95,1
17604,2011/5/6,22969,1.45,12
17604,2011/5/6,21644,1.25,12
17604,2011/5/6,23132,5.75,2
17604,2011/5/6,22212,2.1,1
17604,2011/5/6,84859B,1.95,1
17604,2011/5/6,72351B,2.1,1
17604,2011/5/6,72351A,2.1,1
17604,2011/5/6,23158,2.08,1
17604,2011/5/6,84192,1.25,3
17604,2011/5/6,23177,2.25,2
17604,2011/5/6,23193,2.25,2
17604,2011/5/6,23057,4.95,2
17604,2011/5/6,23055,6.25,2
13741,2011/5/6,84609,8.5,4
13741,2011/5/6,21908,2.1,12
13741,2011/5/6,23061,1.25,12
13741,2011/5/6,23060,2.08,12
13741,2011/5/6,22497,4.25,4
13741,2011/5/6,21314,2.1,8
13741,2011/5/6,22178,1.25,12
13741,2011/5/6,21232,1.25,12
12921,2011/5/6,21245,1.69,8
12921,2011/5/6,20725,1.65,20
12921,2011/5/6,20727,1.65,10
12921,2011/5/6,20728,1.65,10
12921,2011/5/6,21035,3.25,6
12921,2011/5/6,21155,2.55,6
12921,2011/5/6,47580,2.55,6
12921,2011/5/6,84692,0.42,25
12921,2011/5/6,84997B,4.15,8
12921,2011/5/6,84997C,4.15,8
12921,2011/5/6,84997D,4.15,8
12921,2011/5/6,21094,0.85,12
12921,2011/5/6,21080,0.85,12
12921,2011/5/6,21086,0.65,12
12921,2011/5/6,21988,0.85,12
12921,2011/5/6,47590B,5.45,3
12921,2011/5/6,72760B,9.95,2
12921,2011/5/6,84991,0.55,24
12921,2011/5/6,20914,2.95,12
12921,2011/5/6,21238,0.85,8
12921,2011/5/6,20677,1.25,16
12921,2011/5/6,21239,0.85,16
12921,2011/5/6,21244,1.69,16
12921,2011/5/6,20675,1.25,16
12921,2011/5/6,21240,0.85,16
12921,2011/5/6,22178,1.25,24
12921,2011/5/6,23145,0.95,12
12921,2011/5/6,84950,0.65,24
12921,2011/5/6,84755,0.65,32
12921,2011/5/6,84970L,0.95,12
12921,2011/5/6,84970S,0.85,12
12921,2011/5/6,84978,1.25,12
12921,2011/5/6,21666,0.65,24
12921,2011/5/6,84945,0.85,24
12921,2011/5/6,84946,1.25,24
12921,2011/5/6,85053,2.1,6
12921,2011/5/6,85062,1.65,12
12921,2011/5/6,84879,1.69,48
12921,2011/5/6,21928,2.08,20
12921,2011/5/6,21931,2.08,10
12921,2011/5/6,23042,6.65,2
12921,2011/5/6,23041,4.15,4
12921,2011/5/6,23298,4.95,9
12921,2011/5/6,22668,2.95,5
12921,2011/5/6,47566B,4.95,4
12921,2011/5/6,22457,2.95,6
12748,2011/5/6,21830,0.42,24
15114,2011/5/6,22554,1.65,24
15114,2011/5/6,22556,1.65,12
15114,2011/5/6,21981,0.29,24
15114,2011/5/6,22614,0.29,24
15114,2011/5/6,21915,1.25,12
15114,2011/5/6,21914,1.25,12
15114,2011/5/6,22925,5.95,2
15114,2011/5/6,22927,5.95,2
15114,2011/5/6,22928,5.95,2
15114,2011/5/6,22926,5.95,2
15114,2011/5/6,20977,1.25,16
15114,2011/5/6,20975,0.65,24
15114,2011/5/6,20981,0.85,12
15114,2011/5/6,22418,0.85,24
15114,2011/5/6,22417,0.55,24
15114,2011/5/6,21212,0.55,24
15552,2011/5/6,22088,2.95,2
15552,2011/5/6,22326,2.95,1
15552,2011/5/6,22250,0.85,2
15552,2011/5/6,35916A,0.85,2
15552,2011/5/6,22361,2.95,4
15552,2011/5/6,21664,3.75,4
15552,2011/5/6,72232,0.19,12
15552,2011/5/6,21071,1.25,1
15552,2011/5/6,37327,0.39,6
15552,2011/5/6,21613,2.95,3
15552,2011/5/6,21619,3.75,4
15552,2011/5/6,22813,1.95,1
15552,2011/5/6,22079,1.65,2
15552,2011/5/6,21455,0.85,3
15552,2011/5/6,72128,0.85,6
15552,2011/5/6,72127,1.25,6
15552,2011/5/6,21034,0.95,1
12709,2011/5/6,85049E,1.25,12
12709,2011/5/6,22348,0.85,24
12709,2011/5/6,21243,1.69,32
12709,2011/5/6,20677,1.25,24
12709,2011/5/6,21238,0.85,32
12709,2011/5/6,21239,0.85,32
12709,2011/5/6,21240,0.85,32
12709,2011/5/6,22402,1.25,12
12709,2011/5/6,21122,1.25,24
18170,2011/5/6,22151,0.42,24
18170,2011/5/6,85123A,2.55,32
18170,2011/5/6,82482,2.55,12
18170,2011/5/6,85066,12.75,2
18170,2011/5/6,21756,5.95,3
18170,2011/5/6,21754,5.95,3
18170,2011/5/6,21755,5.95,3
18170,2011/5/6,23146,3.29,8
18170,2011/5/6,82486,8.95,6
18170,2011/5/6,21985,0.29,24
18170,2011/5/6,48194,7.95,2
17068,2011/5/6,21621,8.5,6
17068,2011/5/6,23298,4.95,9
17068,2011/5/6,20728,1.65,10
16525,2011/5/6,22090,2.55,40
16525,2011/5/6,22796,8.5,12
16525,2011/5/6,22494,1.25,24
16525,2011/5/6,22219,0.85,12
16525,2011/5/6,22169,7.65,8
16525,2011/5/6,22829,8.5,8
16525,2011/5/6,21181,1.85,48
16525,2011/5/6,48129,6.75,10
14403,2011/5/6,23298,4.95,3
14403,2011/5/6,85017B,0.42,108
14403,2011/5/6,84795B,6.95,18
12748,2011/5/6,22825,7.95,2
12748,2011/5/6,22634,9.95,1
12748,2011/5/6,23007,16.95,1
12748,2011/5/6,21054,8.95,1
12748,2011/5/6,23201,2.08,1
12748,2011/5/6,22396,1.25,1
12748,2011/5/6,22400,1.25,1
12748,2011/5/6,22399,1.25,1
12748,2011/5/6,22923,0.85,6
12748,2011/5/6,21925,1.25,1
12748,2011/5/6,21793,3.95,1
12748,2011/5/6,21627,14.95,1
12748,2011/5/6,20982,0.85,1
12748,2011/5/6,20983,0.85,1
12748,2011/5/6,23002,0.42,1
12748,2011/5/6,22553,1.65,1
12748,2011/5/6,21558,2.55,1
12748,2011/5/6,22212,2.1,1
12748,2011/5/6,21363,4.95,1
12748,2011/5/6,21922,7.95,1
12748,2011/5/6,23002,0.42,1
12748,2011/5/6,21157,2.1,1
12748,2011/5/6,22094,1.25,1
12748,2011/5/6,35004B,5.45,1
12748,2011/5/6,51008,3.45,2
12748,2011/5/6,22618,9.95,1
12748,2011/5/6,23007,16.95,1
12748,2011/5/6,21713,2.1,2
12748,2011/5/6,22335,0.65,1
12748,2011/5/6,22296,1.65,1
12748,2011/5/6,22297,1.25,1
12748,2011/5/6,22296,1.65,2
12748,2011/5/6,22971,2.55,1
12748,2011/5/6,21793,3.95,1
12748,2011/5/6,79066K,0.85,1
12748,2011/5/6,22900,3.25,2
12748,2011/5/6,23002,0.42,1
12748,2011/5/6,22998,0.42,1
12748,2011/5/6,22553,1.65,1
12748,2011/5/6,10133,0.85,1
12748,2011/5/6,22561,1.65,1
12748,2011/5/6,22443,7.95,1
12748,2011/5/6,21922,7.95,1
12748,2011/5/6,21763,29.95,2
12748,2011/5/6,22727,3.75,1
12748,2011/5/6,21793,3.95,1
12748,2011/5/6,85035A,4.25,1
12748,2011/5/6,72799C,2.95,1
12748,2011/5/6,72799E,2.95,1
12748,2011/5/6,22999,0.42,1
12748,2011/5/6,21528,6.95,1
12748,2011/5/6,82613D,1.25,1
12748,2011/5/6,22185,1.65,1
12748,2011/5/6,22430,4.95,1
12748,2011/5/6,84847,3.75,1
12748,2011/5/6,47594A,1.95,1
12748,2011/5/6,84429A,2.95,1
12748,2011/5/6,20840,0.85,2
12748,2011/5/6,21793,3.95,1
12748,2011/5/6,21615,3.75,1
12748,2011/5/6,22095,1.25,1
12748,2011/5/6,22714,0.42,1
12748,2011/5/6,22996,0.42,1
12748,2011/5/6,21773,1.25,2
12748,2011/5/6,22698,2.95,1
12748,2011/5/6,21792,3.95,1
12748,2011/5/6,22697,2.95,1
12748,2011/5/6,21418,2.55,1
12748,2011/5/6,21034,0.95,1
12748,2011/5/6,21927,1.25,2
12748,2011/5/6,16014,0.42,1
12748,2011/5/6,16015,0.5,1
12748,2011/5/6,20840,0.85,2
12748,2011/5/6,22095,1.25,1
12748,2011/5/6,22084,2.95,1
12748,2011/5/6,22085,2.95,1
12748,2011/5/6,21793,3.95,1
12748,2011/5/6,21584,1.65,3
12748,2011/5/6,22095,1.25,1
12748,2011/5/6,22440,0.42,5
12748,2011/5/6,22435,1.25,1
12748,2011/5/6,22411,2.08,2
12748,2011/5/6,23199,2.08,1
12748,2011/5/6,85099B,2.08,1
12748,2011/5/6,21922,7.95,1
12748,2011/5/6,23128,4.95,1
12748,2011/5/6,22092,1.25,1
12748,2011/5/6,22561,1.65,1
12748,2011/5/6,22556,1.65,1
12748,2011/5/6,22742,2.95,1
12748,2011/5/6,22906,1.65,2
12748,2011/5/6,22150,1.95,1
12748,2011/5/6,22743,2.95,1
12748,2011/5/6,22742,2.95,1
12748,2011/5/6,22744,2.95,1
12748,2011/5/6,21507,0.42,2
12748,2011/5/6,22565,0.85,5
14201,2011/5/8,84879,1.69,32
14201,2011/5/8,47566,4.95,12
14201,2011/5/8,23204,0.85,10
14201,2011/5/8,22430,4.95,4
14201,2011/5/8,22384,1.65,10
14201,2011/5/8,20821,4.95,6
14709,2011/5/8,21929,2.08,10
14709,2011/5/8,85099C,2.08,20
14709,2011/5/8,84077,0.29,48
14709,2011/5/8,20983,0.85,12
14709,2011/5/8,21985,0.29,24
14709,2011/5/8,21983,0.29,24
14709,2011/5/8,23201,2.08,20
14709,2011/5/8,21931,2.08,20
14709,2011/5/8,22386,2.08,20
14709,2011/5/8,23203,2.08,20
14709,2011/5/8,23202,2.08,20
14709,2011/5/8,85099B,2.08,20
14709,2011/5/8,21977,0.55,24
14709,2011/5/8,48185,7.95,2
14709,2011/5/8,23283,7.95,2
14709,2011/5/8,48138,7.95,2
14709,2011/5/8,23284,7.95,2
13069,2011/5/8,23298,4.95,5
13069,2011/5/8,22626,8.5,1
13069,2011/5/8,21932,1.65,3
13069,2011/5/8,21933,1.65,3
13069,2011/5/8,47590B,5.45,5
13069,2011/5/8,22088,2.95,5
13069,2011/5/8,84879,1.69,1
13069,2011/5/8,21976,0.55,12
13069,2011/5/8,22254,1.25,1
13069,2011/5/8,47590A,5.45,3
13069,2011/5/8,47566B,4.95,2
13069,2011/5/8,47566,4.95,2
13069,2011/5/8,22568,3.75,1
13069,2011/5/8,22219,0.85,1
13069,2011/5/8,21116,4.95,1
13069,2011/5/8,23144,0.83,12
13694,2011/5/8,71459,0.72,192
13694,2011/5/8,47566,4.15,150
13694,2011/5/8,21794,3.95,8
13694,2011/5/8,21845,0.79,36
13694,2011/5/8,21231,1.06,72
13694,2011/5/8,84755,0.55,144
13694,2011/5/8,84978,1.06,144
18142,2011/5/8,21703,0.42,72
18142,2011/5/8,22560,1.06,48
18142,2011/5/8,22489,0.42,48
18142,2011/5/8,22492,0.65,72
18142,2011/5/8,23128,4.95,8
18142,2011/5/8,23127,4.95,8
18142,2011/5/8,20972,1.25,12
18142,2011/5/8,20971,1.25,12
18142,2011/5/8,22149,2.1,12
13642,2011/5/8,22429,4.25,1
13642,2011/5/8,22904,2.95,1
13642,2011/5/8,84596F,0.42,3
13642,2011/5/8,20685,7.95,1
13642,2011/5/8,22199,4.25,1
13642,2011/5/8,22766,2.95,1
13642,2011/5/8,20754,2.1,1
13642,2011/5/8,21034,0.95,1
13642,2011/5/8,22384,1.65,1
13642,2011/5/8,20727,1.65,1
13642,2011/5/8,21246,4.95,1
13642,2011/5/8,21900,0.65,1
13642,2011/5/8,22602,0.85,1
13642,2011/5/8,21592,1.25,1
13642,2011/5/8,22926,5.95,1
13642,2011/5/8,22191,8.5,1
13642,2011/5/8,22371,4.25,2
13642,2011/5/8,22488,1.65,2
13642,2011/5/8,22185,1.65,2
13642,2011/5/8,21714,1.25,6
13642,2011/5/8,22360,2.95,1
13642,2011/5/8,20886,1.95,3
13642,2011/5/8,21172,1.45,1
13642,2011/5/8,22926,5.95,1
13642,2011/5/8,22109,3.75,1
13642,2011/5/8,22636,8.5,2
13642,2011/5/8,21713,2.1,4
13642,2011/5/8,22607,9.95,1
13642,2011/5/8,21034,0.95,1
13642,2011/5/8,84978,1.25,6
13642,2011/5/8,22846,16.95,1
13642,2011/5/8,22374,4.25,1
13642,2011/5/8,35004B,5.45,1
13642,2011/5/8,22894,9.95,1
13642,2011/5/8,21035,3.25,1
13642,2011/5/8,22895,3.25,1
13642,2011/5/8,22900,3.25,1
13642,2011/5/8,22440,0.42,1
13642,2011/5/8,22480,1.25,2
13642,2011/5/8,22439,0.65,10
13642,2011/5/8,22440,0.42,1
13642,2011/5/8,22435,1.25,2
13642,2011/5/8,20754,2.1,1
13642,2011/5/8,21714,1.25,6
13642,2011/5/8,22332,1.65,2
13642,2011/5/8,22333,1.65,1
13642,2011/5/8,22035,0.42,12
13642,2011/5/8,22713,0.42,12
13642,2011/5/8,21327,1.65,1
13642,2011/5/8,21905,2.1,1
13642,2011/5/8,21169,1.69,1
13642,2011/5/8,22066,0.39,2
13642,2011/5/8,21586,2.55,1
13642,2011/5/8,22926,5.95,1
13642,2011/5/8,84978,1.25,6
13642,2011/5/8,21713,2.1,4
13642,2011/5/8,23077,1.25,20
13642,2011/5/8,22109,3.75,1
13642,2011/5/8,23184,4.95,1
13642,2011/5/8,22606,15.95,1
13642,2011/5/8,21864,2.1,14
13642,2011/5/8,21865,2.1,6
13642,2011/5/8,22428,6.95,1
13642,2011/5/8,21899,0.65,2
13642,2011/5/8,21124,1.25,1
13642,2011/5/8,21121,1.25,1
15059,2011/5/8,22993,1.25,1
15059,2011/5/8,22982,1.25,2
15059,2011/5/8,23154,2.08,1
15059,2011/5/8,23156,2.08,2
15059,2011/5/8,23159,2.08,2
15059,2011/5/8,22979,1.45,4
15059,2011/5/8,21987,0.65,6
15059,2011/5/8,22980,1.65,2
15059,2011/5/8,22429,4.25,1
15059,2011/5/8,85049E,1.25,1
15059,2011/5/8,22332,1.65,4
15059,2011/5/8,21207,1.65,2
15059,2011/5/8,21988,0.85,6
15059,2011/5/8,21989,0.85,2
15059,2011/5/8,85150,2.55,2
15059,2011/5/8,85152,2.1,2
15059,2011/5/8,82582,2.1,2
15059,2011/5/8,82583,2.1,2
15059,2011/5/8,82599,2.1,1
15059,2011/5/8,82600,2.1,1
15059,2011/5/8,82567,2.1,1
15059,2011/5/8,82552,1.45,2
15059,2011/5/8,82551,1.45,2
15059,2011/5/8,21175,2.55,4
15059,2011/5/8,21166,2.08,2
15059,2011/5/8,21181,2.1,3
15059,2011/5/8,21907,2.1,2
15059,2011/5/8,22914,4.95,1
15059,2011/5/8,22913,4.95,1
15059,2011/5/8,22912,4.95,2
15059,2011/5/8,21272,1.25,2
15059,2011/5/8,22502,5.95,1
15059,2011/5/8,82482,2.55,4
15059,2011/5/8,21035,3.25,1
15059,2011/5/8,84406B,4.15,1
15059,2011/5/8,22178,1.25,12
15059,2011/5/8,22778,3.95,1
15059,2011/5/8,85062,1.65,6
15059,2011/5/8,22683,1.25,1
15059,2011/5/8,22685,1.25,1
15059,2011/5/8,82486,8.95,2
14040,2011/5/8,23284,7.95,6
14040,2011/5/8,48129,7.95,2
14040,2011/5/8,48184,7.95,2
14040,2011/5/8,20685,7.95,2
14040,2011/5/8,21955,7.95,1
14040,2011/5/8,21955,7.95,1
14040,2011/5/8,48138,7.95,1
14040,2011/5/8,21524,7.95,2
14040,2011/5/8,21523,7.95,2
14040,2011/5/8,22692,7.95,2
14040,2011/5/8,23283,7.95,2
14040,2011/5/8,23209,1.65,1
14040,2011/5/8,22274,2.95,1
14040,2011/5/8,22178,1.25,6
14040,2011/5/8,20970,3.75,3
14040,2011/5/8,22274,2.95,1
14040,2011/5/8,20971,1.25,4
14040,2011/5/8,20969,3.75,1
14040,2011/5/8,22568,3.75,1
14040,2011/5/8,22273,2.95,1
14040,2011/5/8,22271,2.95,1
14040,2011/5/8,22569,3.75,4
14040,2011/5/8,22568,3.75,2
14040,2011/5/8,21259,5.95,3
14040,2011/5/8,23127,4.95,1
14040,2011/5/8,23126,4.95,2
14040,2011/5/8,22965,2.1,2
14040,2011/5/8,22659,1.95,6
14040,2011/5/8,84581,3.75,2
14040,2011/5/8,22564,1.25,4
14040,2011/5/8,22998,0.42,24
14040,2011/5/8,23003,0.42,8
14040,2011/5/8,22999,0.42,10
14040,2011/5/8,22996,0.42,5
14040,2011/5/8,23006,0.42,7
14040,2011/5/8,22197,0.85,20
14040,2011/5/8,22993,1.25,6
14040,2011/5/8,22666,2.95,2
18149,2011/5/8,84879,1.69,80
18149,2011/5/8,21937,2.95,10
18149,2011/5/8,21936,2.95,20
18149,2011/5/8,22295,1.65,48
18149,2011/5/8,21034,0.95,20
17705,2011/5/8,23206,1.65,10
17705,2011/5/8,22383,1.65,10
17705,2011/5/8,23207,1.65,10
17705,2011/5/8,22192,8.5,2
17705,2011/5/8,22727,3.75,4
17705,2011/5/8,22729,3.75,4
17705,2011/5/8,21498,0.42,25
13313,2011/5/8,21519,0.42,12
13313,2011/5/8,22898,1.95,8
13313,2011/5/8,23202,2.08,10
13313,2011/5/8,20727,1.65,10
13313,2011/5/8,84997D,4.15,4
13313,2011/5/8,84997C,4.15,4
13313,2011/5/8,22383,1.65,10
13313,2011/5/8,23203,2.08,10
13313,2011/5/8,85099B,2.08,20
13313,2011/5/8,22303,2.55,12
13313,2011/5/8,22302,2.55,12
13313,2011/5/8,85123A,2.95,12
13313,2011/5/8,84755,0.65,32
13313,2011/5/8,23153,3.75,4
17869,2011/5/8,84978,1.25,4
17869,2011/5/8,21212,0.55,1
16232,2011/5/8,21175,2.55,6
16232,2011/5/8,84380,1.25,12
16232,2011/5/8,84378,1.25,12
16232,2011/5/8,84879,1.69,8
16232,2011/5/8,21166,2.08,6
16232,2011/5/8,23156,2.08,12
16232,2011/5/8,23154,2.08,12
16232,2011/5/8,21977,0.55,24
16232,2011/5/8,22637,2.55,6
16232,2011/5/8,22432,1.95,6
16232,2011/5/8,22433,1.95,6
16232,2011/5/8,47566B,4.95,5
16232,2011/5/8,47566,4.95,5
16232,2011/5/8,23298,4.95,3
16232,2011/5/8,84991,0.55,24
16232,2011/5/8,85123A,2.95,12
16232,2011/5/8,84970S,0.85,24
16232,2011/5/8,84836,1.25,36
16232,2011/5/8,21868,1.25,12
14224,2011/5/8,21844,2.95,6
14224,2011/5/8,23043,6.25,1
14224,2011/5/8,21533,4.95,1
14224,2011/5/8,21534,4.95,1
14224,2011/5/8,22974,1.65,6
14224,2011/5/8,21124,1.25,1
14224,2011/5/8,22993,1.25,1
14224,2011/5/8,22845,6.35,1
14224,2011/5/8,22489,0.42,2
14224,2011/5/8,22561,1.65,2
14224,2011/5/8,22971,2.55,6
14224,2011/5/8,22970,2.55,6
14224,2011/5/8,22150,1.95,2
14224,2011/5/8,22150,1.95,1
14224,2011/5/8,21535,2.55,2
14224,2011/5/8,22456,4.95,2
14224,2011/5/8,21843,10.95,1
14224,2011/5/8,22301,2.55,6
14224,2011/5/8,22844,8.5,1
14224,2011/5/8,23154,2.08,2
14224,2011/5/8,23156,2.08,2
14224,2011/5/8,23159,2.08,2
14224,2011/5/8,23044,4.15,1
14224,2011/5/8,22197,0.85,2
14224,2011/5/8,21888,3.75,3
14224,2011/5/8,22911,2.95,1
14224,2011/5/8,22329,1.65,1
14224,2011/5/8,84849B,1.69,1
14224,2011/5/8,21890,3.25,1
14224,2011/5/8,21891,1.45,1
14224,2011/5/8,21890,3.25,1
14224,2011/5/8,22149,2.1,2
14224,2011/5/8,22996,0.42,2
14224,2011/5/8,21122,1.25,1
14224,2011/5/8,84077,0.29,48
14224,2011/5/8,20914,2.95,1
14224,2011/5/8,22328,2.95,1
14224,2011/5/8,22083,2.95,1
14224,2011/5/8,22847,16.95,1
14224,2011/5/8,22300,2.55,6
14224,2011/5/8,90186B,2.95,1
12748,2011/5/8,84789,3.75,2
12748,2011/5/8,22884,1.95,3
12748,2011/5/8,21420,3.25,1
12748,2011/5/8,79071B,2.95,1
12748,2011/5/8,47566,4.95,1
12748,2011/5/8,22585,1.25,2
12748,2011/5/8,22980,1.65,1
12748,2011/5/8,48184,7.95,1
12748,2011/5/8,22846,16.95,1
12748,2011/5/8,20679,5.95,1
12748,2011/5/8,15056N,5.95,1
12748,2011/5/8,22555,1.65,1
12748,2011/5/8,84763,1.25,4
12748,2011/5/8,22798,2.95,1
12748,2011/5/8,22800,3.75,1
12748,2011/5/8,84978,1.25,12
12748,2011/5/8,22614,0.29,12
12748,2011/5/8,21982,0.29,12
12748,2011/5/8,22179,6.75,1
12748,2011/5/8,22557,1.65,1
12748,2011/5/8,21890,3.25,1
12748,2011/5/8,22151,0.42,12
12748,2011/5/8,84945,0.85,48
12748,2011/5/8,21390,1.25,5
12748,2011/5/8,22295,1.65,5
12748,2011/5/8,22156,0.85,5
12748,2011/5/8,22978,3.75,1
12748,2011/5/8,22584,2.55,1
12748,2011/5/8,22311,2.95,1
12748,2011/5/8,22485,12.75,1
12748,2011/5/8,35443,0.85,1
12748,2011/5/8,85135B,7.95,1
12748,2011/5/8,82482,2.55,1
12748,2011/5/8,22520,0.85,1
12748,2011/5/8,22522,0.85,1
12748,2011/5/8,23284,7.95,1
12748,2011/5/8,21523,7.95,1
12748,2011/5/8,22442,7.95,1
12748,2011/5/8,82482,2.55,1
12748,2011/5/8,82494L,2.95,1
12748,2011/5/8,22558,1.65,1
12748,2011/5/8,22443,7.95,2
12748,2011/5/8,20752,2.1,3
12748,2011/5/8,21625,6.95,2
12700,2011/5/8,22555,1.65,12
12700,2011/5/8,22551,1.65,12
12700,2011/5/8,22554,1.65,12
12700,2011/5/8,22556,1.65,12
12700,2011/5/8,23076,1.25,24
12700,2011/5/8,23077,1.25,20
12700,2011/5/8,23078,1.25,24
12700,2011/5/8,85049G,1.25,12
12700,2011/5/8,85049H,1.25,12
12700,2011/5/8,85049C,1.25,12
12700,2011/5/8,22693,1.25,24
12700,2011/5/8,84879,1.69,16
12700,2011/5/8,23256,4.15,4
12700,2011/5/8,23254,4.15,4
12700,2011/5/8,84997D,4.15,4
12700,2011/5/8,22971,2.55,6
12700,2011/5/8,21559,2.55,6
12700,2011/5/8,22629,1.95,12
12700,2011/5/8,22630,1.95,12
12700,2011/5/8,22662,1.65,10
12700,2011/5/8,20726,1.65,10
12700,2011/5/8,22975,1.25,12
12700,2011/5/8,22976,1.25,12
12700,2011/5/8,21212,0.55,24
12700,2011/5/8,22417,0.55,24
12700,2011/5/8,21976,0.55,24
12700,2011/5/8,22951,0.55,24
12700,2011/5/8,84992,0.55,24
12700,2011/5/8,22423,12.75,1
12700,2011/5/8,21949,1.25,12
12700,2011/5/8,22699,2.95,12
12700,2011/5/8,21544,0.85,12
12700,2011/5/8,21700,0.85,12
12700,2011/5/8,22390,2.55,6
12700,2011/5/8,22393,2.55,6
12700,2011/5/8,22025,0.42,12
12700,2011/5/8,22024,0.42,12
12700,2011/5/8,22027,0.42,12
12700,2011/5/8,21508,0.42,12
12700,2011/5/8,22028,0.42,12
12700,2011/5/8,22037,0.42,12
12700,2011/5/8,22029,0.42,12
12700,2011/5/8,22712,0.42,12
12700,2011/5/8,22984,0.42,12
12700,2011/5/8,16048,0.42,24
12700,2011/5/8,22418,0.85,24
12700,2011/5/8,16237,0.21,30
12700,2011/5/8,POST,18,6
